"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/20/2016","370350004","4","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/21/2016","370350004","4","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/22/2016","370350004","4","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/23/2016","370350004","4","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/24/2016","370350004","4","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/25/2016","370350004","4","12.6","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/26/2016","370350004","4","18.1","ug/m3 LC","64","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/27/2016","370350004","4","16.3","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/28/2016","370350004","4","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/29/2016","370350004","4","10.4","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/30/2016","370350004","4","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"05/31/2016","370350004","4","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/01/2016","370350004","4","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/02/2016","370350004","4","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/03/2016","370350004","4","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/04/2016","370350004","4","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/05/2016","370350004","4","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/06/2016","370350004","4","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/07/2016","370350004","4","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/08/2016","370350004","4","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/09/2016","370350004","4","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/10/2016","370350004","4","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/11/2016","370350004","4","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/12/2016","370350004","4","13.7","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/13/2016","370350004","4","16.2","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/14/2016","370350004","4","12.7","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/15/2016","370350004","4","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/16/2016","370350004","4","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/17/2016","370350004","4","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/18/2016","370350004","4","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/19/2016","370350004","4","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/20/2016","370350004","4","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/21/2016","370350004","4","11.2","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/22/2016","370350004","4","12.9","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/23/2016","370350004","4","13.4","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/24/2016","370350004","4","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/25/2016","370350004","4","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/26/2016","370350004","4","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/27/2016","370350004","4","11.6","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/28/2016","370350004","4","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/29/2016","370350004","4","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"06/30/2016","370350004","4","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/01/2016","370350004","4","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/02/2016","370350004","4","12.7","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/03/2016","370350004","4","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/04/2016","370350004","4","11.3","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/05/2016","370350004","4","12.6","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/06/2016","370350004","4","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/07/2016","370350004","4","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/08/2016","370350004","4","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/09/2016","370350004","4","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/10/2016","370350004","4","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/11/2016","370350004","4","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/12/2016","370350004","4","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/13/2016","370350004","4","15.5","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/14/2016","370350004","4","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/15/2016","370350004","4","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/16/2016","370350004","4","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/17/2016","370350004","4","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/18/2016","370350004","4","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/19/2016","370350004","4","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/20/2016","370350004","4","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/21/2016","370350004","4","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/22/2016","370350004","4","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/23/2016","370350004","4","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/24/2016","370350004","4","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/25/2016","370350004","4","11.4","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/26/2016","370350004","4","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/27/2016","370350004","4","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/28/2016","370350004","4","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/29/2016","370350004","4","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/30/2016","370350004","4","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"07/31/2016","370350004","4","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/01/2016","370350004","4","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/02/2016","370350004","4","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/03/2016","370350004","4","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/04/2016","370350004","4","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/05/2016","370350004","4","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/06/2016","370350004","4","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/07/2016","370350004","4","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/08/2016","370350004","4","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/09/2016","370350004","4","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/10/2016","370350004","4","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/11/2016","370350004","4","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/12/2016","370350004","4","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/13/2016","370350004","4","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/14/2016","370350004","4","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/15/2016","370350004","4","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/16/2016","370350004","4","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/17/2016","370350004","4","5.6","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/18/2016","370350004","4","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/19/2016","370350004","4","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/20/2016","370350004","4","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/21/2016","370350004","4","2.9","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/22/2016","370350004","4","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/23/2016","370350004","4","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/24/2016","370350004","4","10.4","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/25/2016","370350004","4","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/26/2016","370350004","4","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/27/2016","370350004","4","10.9","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/30/2016","370350004","4","11.9","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"08/31/2016","370350004","4","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","25860","Hickory-Lenoir-Morganton, NC","37","North Carolina","035","Catawba","35.728889","-81.365556"
"01/01/2016","370510009","1","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/07/2016","370510009","1","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/13/2016","370510009","1","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/19/2016","370510009","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/25/2016","370510009","1","29.1","ug/m3 LC","87","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/31/2016","370510009","1","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/06/2016","370510009","1","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/12/2016","370510009","1","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/18/2016","370510009","1","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"02/24/2016","370510009","1","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/01/2016","370510009","1","18.7","ug/m3 LC","65","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/07/2016","370510009","1","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/13/2016","370510009","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/19/2016","370510009","1","11.8","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/25/2016","370510009","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"03/31/2016","370510009","1","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"04/06/2016","370510009","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"04/12/2016","370510009","1","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"04/18/2016","370510009","1","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"04/24/2016","370510009","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"04/30/2016","370510009","1","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"05/06/2016","370510009","1","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"05/12/2016","370510009","1","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"05/21/2016","370510009","1","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"05/24/2016","370510009","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"05/30/2016","370510009","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"06/29/2016","370510009","1","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/01/2016","370510009","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/02/2016","370510009","3","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/03/2016","370510009","3","12.4","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/14/2016","370510009","3","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/14/2016","370510009","3","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/15/2016","370510009","3","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/15/2016","370510009","3","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/16/2016","370510009","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
"01/16/2016","370510009","3","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.041416","-78.953112"
